0 0 0 0 0 0 12.99 0 0 0 0 0 0 8.1159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.164 47.846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 62.985 0 0 0 0 0 0 0 0 0 0 0 0 18.699 0 0 17.005 0 4.423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.0129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8001 0 0 25.156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8293 0 0 0 0 0 22.655 0 0 7.6299 10.276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 5.2051 0 3.2 0 0 0 0 0 0 0 6.565 0 0 0 4.119 0 0 0 4.2499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.5713 0 0 0 0 0 0 0 3.8999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 5.063 0 3.1 0 0 0 0 25.828 0 8.7994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.6331 0 0 0 0 0 0 4.2203 11.099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 5.063 0 0 6.4669 0 4.4538 0 4.4132 0 0 5.4631 0 0 0 0 0 0 0 0 0 0 0 0 0 75.133 0 0 3.2 0 0 0 0 0 0 18.437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12.99 0 0 0 0 0 0 38.102 0 5.0133 0 0 0 52.034 0 0 0 0 0 0 0 0 0 60.578 0 0 0 21.19 2.8445 5.6549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 3.1 6.4669 38.102 0 0 5.6633 0 0 0 6.4601 3.7882 0 0 0 0 0 0 0 0 0 0 0 0 0 4.0001 0 0 4.8669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 62.985 0 0 0 0 0 0 0 0 0 4.1643 0 0 5.2999 0 0 0 0 0 0 34.88 0 3.7958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.913 0 0 0 0 0 0 0 0 0 0 6.8394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.954 0 0
0 0 0 5.2051 0 4.4538 5.0133 5.6633 0 0 0 8.5822 0 4.5587 0 0 0 0 0 5.4499 0 0 0 0 0 0 0 6.8577 88.244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 14.956 0 0 0 5.6 3.684 2.0001 0 0 0 0 0 0 5.6241 59.961 0 6.146 0 4.8407 17.947 0 6.2681 0 0 2.4001 0 0 5.1823 0 0 0 0 0 0 0 0 0 0 0 24.583 0 19.422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 3.2 0 4.4132 0 0 4.1643 8.5822 0 0 0 0 11.424 0 0 0 0 7.6006 0 0 0 3.175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.118 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136.65 0 0 0 0 0 0 0 0 0 0 40.547 0 0
0 0 0 0 25.828 0 0 0 0 0 14.956 0 0 0 0 0 0 0 0 0 0 0 0 0 5.1357 0 10.312 0 0 0 7.9691 25.404 0 11.171 0 0 0 0 0 7.2344 4.3001 0 0 0 0 0 0 0 0 0 0 19.754 0 8.0326 0 0 0 0 0 0 0 0 0 0 0 5.0438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.1159 0 0 0 0 0 52.034 6.4601 0 4.5587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.0376 65.774 0 18.474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 8.7994 5.4631 0 3.7882 5.2999 0 0 11.424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.378 25.097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.0201 4.6343 8.4198 8.437 0 0 2.2 2.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98.698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 9.8293 0 0 0 0 0 0 0 5.6 0 0 0 0 0 0 2.2 8.603 0 0 0 8.5958 0 0 26.702 0 0 3.5001 0 0 0 0 6.0649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 3.684 0 0 0 0 0 2.2 0 5.7892 0 0 0 0 0 0 3.7062 0 0 0 0 0 0 0 5.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2.0001 0 0 0 0 0 8.603 5.7892 0 0 0 0 0 0 0 10.002 0 0 0 0 0 0 0 4.2553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6.565 0 0 0 0 0 5.4499 0 7.6006 0 0 0 0 0 0 0 0 0 0 0 6.7097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79.307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.0201 0 0 0 0 0 0 9.7322 0 0 0 0 9.5795 3.4433 5.3013 0 0 3.2501 6.6521 71.078 0 0 66.998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 18.699 0 0 0 0 0 0 34.88 0 0 0 0 0 0 4.6343 0 0 0 0 0 0 0 21.627 0 0 5.0204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.8999 0 0 0 0 0 0 12.744 0 0 0 0 0 0 0 0 0 0 0 0 7.3022 0 3.2999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
